"TIME","GEO","INDIC_DE","Value"
"1970","Slovakia","Live births - total","80,666"
"1970","Slovakia","Deaths - total","42,240"
"1970","Finland","Average population - total","4,606,307"
"1970","Finland","Live births - total","64,559"
"1970","Finland","Deaths - total","44,119"
"1970","Sweden","Average population - total","8,042,801"
"1970","Sweden","Live births - total","110,149"
"1970","Sweden","Deaths - total","80,016"
"1970","United Kingdom","Average population - total","55,663,250"
"1970","United Kingdom","Live births - total","903,907"
"1970","United Kingdom","Deaths - total","655,386"
"1970","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","444,902,418"
"1970","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","7,275,322"
"1970","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,682,593"
"1970","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","440,490,166"
"1970","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","7,214,219"
"1970","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,638,445"
"1970","European Free Trade Association","Average population - total","10,282,218"
"1970","European Free Trade Association","Live births - total","168,212"
"1970","European Free Trade Association","Deaths - total","97,421"
"1970","Iceland","Average population - total","204,438"
"1970","Iceland","Live births - total","4,023"
"1970","Iceland","Deaths - total","1,458"
"1970","Liechtenstein","Average population - total","21,140"
"1970","Liechtenstein","Live births - total","422"
"1970","Liechtenstein","Deaths - total","163"
"1970","Norway","Average population - total","3,875,763"
"1970","Norway","Live births - total","64,551"
"1970","Norway","Deaths - total","38,709"
"1970","Switzerland","Average population - total","6,180,877"
"1970","Switzerland","Live births - total","99,216"
"1970","Switzerland","Deaths - total","57,091"
"1970","Montenegro","Average population - total",":"
"1970","Montenegro","Live births - total",":"
"1970","Montenegro","Deaths - total",":"
"1970","North Macedonia","Average population - total","1,629,061"
"1970","North Macedonia","Live births - total","37,862"
"1970","North Macedonia","Deaths - total","12,430"
"1970","Albania","Average population - total","2,135,479"
"1970","Albania","Live births - total","69,507"
"1970","Albania","Deaths - total","19,774"
"1970","Serbia","Average population - total",":"
"1970","Serbia","Live births - total",":"
"1970","Serbia","Deaths - total",":"
"1970","Turkey","Average population - total","35,293,835"
"1970","Turkey","Live births - total",":"
"1970","Turkey","Deaths - total",":"
"1970","Andorra","Average population - total",":"
"1970","Andorra","Live births - total",":"
"1970","Andorra","Deaths - total",":"
"1970","Belarus","Average population - total",":"
"1970","Belarus","Live births - total",":"
"1970","Belarus","Deaths - total",":"
"1970","Bosnia and Herzegovina","Average population - total","3,708,455"
"1970","Bosnia and Herzegovina","Live births - total","79,296"
"1970","Bosnia and Herzegovina","Deaths - total","26,355"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,220,750"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","44,496"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","10,829"
"1970","Moldova","Average population - total",":"
"1970","Moldova","Live births - total",":"
"1970","Moldova","Deaths - total",":"
"1970","Monaco","Average population - total",":"
"1970","Monaco","Live births - total",":"
"1970","Monaco","Deaths - total",":"
"1970","Russia","Average population - total",":"
"1970","Russia","Live births - total",":"
"1970","Russia","Deaths - total",":"
"1970","San Marino","Average population - total",":"
"1970","San Marino","Live births - total",":"
"1970","San Marino","Deaths - total",":"
"1970","Ukraine","Average population - total",":"
"1970","Ukraine","Live births - total",":"
"1970","Ukraine","Deaths - total",":"
"1970","Armenia","Average population - total",":"
"1970","Armenia","Live births - total",":"
"1970","Armenia","Deaths - total",":"
"1970","Azerbaijan","Average population - total",":"
"1970","Azerbaijan","Live births - total",":"
"1970","Azerbaijan","Deaths - total",":"
"1970","Georgia","Average population - total",":"
"1970","Georgia","Live births - total",":"
"1970","Georgia","Deaths - total",":"
"1971","Belgium","Average population - total","9,673,162"
"1971","Belgium","Live births - total","141,527"
"1971","Belgium","Deaths - total","119,471"
"1971","Bulgaria","Average population - total","8,536,395"
"1971","Bulgaria","Live births - total","135,422"
"1971","Bulgaria","Deaths - total","82,805"
"1971","Czechia","Average population - total","9,826,815"
"1971","Czechia","Live births - total","154,180"
"1971","Czechia","Deaths - total","122,375"
"1971","Denmark","Average population - total","4,963,126"
"1971","Denmark","Live births - total","75,359"
"1971","Denmark","Deaths - total","48,858"
"1971","Germany (until 1990 former territory of the FRG)","Average population - total","61,251,834"
"1971","Germany (until 1990 former territory of the FRG)","Live births - total","778,526"
"1971","Germany (until 1990 former territory of the FRG)","Deaths - total",":"
"1971","Germany including former GDR","Average population - total","78,312,842"
"1971","Germany including former GDR","Live births - total","1,013,396"
"1971","Germany including former GDR","Deaths - total","965,623"
"1971","Estonia","Average population - total","1,376,955"
"1971","Estonia","Live births - total","22,118"
"1971","Estonia","Deaths - total","15,038"
"1971","Ireland","Average population - total","2,992,050"
"1971","Ireland","Live births - total","67,551"
"1971","Ireland","Deaths - total","31,890"
"1971","Greece","Average population - total","8,831,036"
"1971","Greece","Live births - total","141,155"
"1971","Greece","Deaths - total","73,819"
"1971","Spain","Average population - total","34,224,490"
"1971","Spain","Live births - total","671,554"
"1971","Spain","Deaths - total","302,869"
"1971","France","Average population - total",":"
"1971","France","Live births - total",":"
"1971","France","Deaths - total",":"
"1971","France (metropolitan)","Average population - total","51,251,094"
"1971","France (metropolitan)","Live births - total","878,647"
"1971","France (metropolitan)","Deaths - total","554,151"
"1971","Croatia","Average population - total","4,431,275"
"1971","Croatia","Live births - total","64,890"
"1971","Croatia","Deaths - total","44,878"
"1971","Italy","Average population - total","54,073,490"
"1971","Italy","Live births - total","906,182"
"1971","Italy","Deaths - total","522,654"
"1971","Cyprus","Average population - total","620,000"
"1971","Cyprus","Live births - total","11,641"
"1971","Cyprus","Deaths - total","5,983"
"1971","Latvia","Average population - total","2,376,389"
"1971","Latvia","Live births - total","35,239"
"1971","Latvia","Deaths - total","26,275"
"1971","Lithuania","Average population - total","3,179,041"
"1971","Lithuania","Live births - total","56,044"
"1971","Lithuania","Deaths - total","26,972"
"1971","Luxembourg","Average population - total","342,421"
"1971","Luxembourg","Live births - total","4,443"
"1971","Luxembourg","Deaths - total","4,387"
"1971","Hungary","Average population - total","10,367,537"
"1971","Hungary","Live births - total","150,640"
"1971","Hungary","Deaths - total","123,009"
"1971","Malta","Average population - total","302,700"
"1971","Malta","Live births - total","5,562"
"1971","Malta","Deaths - total","3,090"
"1971","Netherlands","Average population - total","13,194,497"
"1971","Netherlands","Live births - total","227,180"
"1971","Netherlands","Deaths - total","110,243"
"1971","Austria","Average population - total","7,500,482"
"1971","Austria","Live births - total","108,510"
"1971","Austria","Deaths - total","97,334"
"1971","Poland","Average population - total","32,783,500"
"1971","Poland","Live births - total","564,381"
"1971","Poland","Deaths - total","283,702"
"1971","Portugal","Average population - total","8,643,756"
"1971","Portugal","Live births - total","181,243"
"1971","Portugal","Deaths - total","98,688"
"1971","Romania","Average population - total","20,461,567"
"1971","Romania","Live births - total","400,146"
"1971","Romania","Deaths - total","194,306"
"1971","Slovenia","Average population - total","1,738,335"
"1971","Slovenia","Live births - total","28,278"
"1971","Slovenia","Deaths - total","17,425"
"1971","Slovakia","Average population - total","4,557,449"
"1971","Slovakia","Live births - total","83,062"
"1971","Slovakia","Deaths - total","42,856"
"1971","Finland","Average population - total","4,612,124"
"1971","Finland","Live births - total","61,067"
"1971","Finland","Deaths - total","45,876"
"1971","Sweden","Average population - total","8,098,334"
"1971","Sweden","Live births - total","114,484"
"1971","Sweden","Deaths - total","82,734"
"1971","United Kingdom","Average population - total","55,896,223"
"1971","United Kingdom","Live births - total","901,600"
"1971","United Kingdom","Deaths - total","645,078"
"1971","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","447,297,822"
"1971","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","7,275,678"
"1971","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,733,052"
"1971","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","442,866,547"
"1971","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","7,210,788"
"1971","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,688,174"
"1971","European Free Trade Association","Average population - total","10,344,136"
"1971","European Free Trade Association","Live births - total","166,438"
"1971","European Free Trade Association","Deaths - total","98,519"
"1971","Iceland","Average population - total","206,098"
"1971","Iceland","Live births - total","4,277"
"1971","Iceland","Deaths - total","1,502"
"1971","Liechtenstein","Average population - total","21,600"
"1971","Liechtenstein","Live births - total","350"
"1971","Liechtenstein","Deaths - total","186"
"1971","Norway","Average population - total","3,903,039"
"1971","Norway","Live births - total","65,550"
"1971","Norway","Deaths - total","38,975"
"1971","Switzerland","Average population - total","6,213,399"
"1971","Switzerland","Live births - total","96,261"
"1971","Switzerland","Deaths - total","57,856"
"1971","Montenegro","Average population - total",":"
"1971","Montenegro","Live births - total",":"
"1971","Montenegro","Deaths - total",":"
"1971","North Macedonia","Average population - total","1,654,076"
"1971","North Macedonia","Live births - total","37,904"
"1971","North Macedonia","Deaths - total","12,447"
"1971","Albania","Average population - total","2,187,853"
"1971","Albania","Live births - total","72,784"
"1971","Albania","Deaths - total","17,768"
"1971","Serbia","Average population - total",":"
"1971","Serbia","Live births - total",":"
"1971","Serbia","Deaths - total",":"
